business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation,risk_category
68430,Ladle & Leaf,135 04th St FC-2,San Francisco,CA,94103,37.784103,-122.403669,"(37.784103, -122.403669)",,68430_20161108,11/8/16 0:00,92,Routine - Unscheduled,68430_20161108_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
66961,Mi Tierra Market,2023 MISSION St,San Francisco,CA,94110,37.764665,-122.419558,"(37.764665, -122.419558)",,66961_20180416,4/16/18 0:00,88,Routine - Unscheduled,66961_20180416_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
315,The Posh Bagel,495A CASTRO St,San Francisco,CA,94114,37.760954,-122.434935,"(37.760954, -122.434935)",,315_20180723,7/23/18 0:00,84,Routine - Unscheduled,315_20180723_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2596,LA VIE VIETNAMESE REST,5830 GEARY Blvd,San Francisco,CA,94121,37.780298,-122.482022,"(37.780298, -122.482022)",,2596_20170913,9/13/17 0:00,88,Routine - Unscheduled,2596_20170913_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
38580,Punjab Restaurant,2838 24th St,San Francisco,CA,94110,37.752858,-122.408912,"(37.752858, -122.408912)",,38580_20160921,9/21/16 0:00,86,Routine - Unscheduled,38580_20160921_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
67554,Good Orchard Bakery,4675 Mission St,San Francisco,CA,94112,37.723532,-122.435636,"(37.723532, -122.435636)",,67554_20160902,9/2/16 0:00,72,Routine - Unscheduled,67554_20160902_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2739,ROSE'S CAFE,2298 Union St,San Francisco,CA,94123,37.796927,-122.436974,"(37.796927, -122.436974)",14155955596,2739_20181107,11/7/18 0:00,83,Routine - Unscheduled,2739_20181107_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
39396,New Regent Cafe,638 Pacific Ave,San Francisco,CA,94133,37.797008,-122.406313,"(37.797008, -122.406313)",,39396_20171206,12/6/17 0:00,68,Routine - Unscheduled,39396_20171206_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
438,Hawaii West,729 Vallejo St,San Francisco,CA,94133,37.798494,-122.409337,"(37.798494, -122.409337)",,438_20181218,12/18/18 0:00,77,Routine - Unscheduled,438_20181218_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3834,SAFEWAY #1507,2020 MARKET St,San Francisco,CA,94114,37.768743,-122.427549,"(37.768743, -122.427549)",14158393870,3834_20170209,2/9/17 0:00,90,Routine - Unscheduled,3834_20170209_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
69324,Las Brisas,3137 MISSION St,San Francisco,CA,94110,37.747173,-122.418804,"(37.747173, -122.418804)",,69324_20170403,4/3/17 0:00,85,Routine - Unscheduled,69324_20170403_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
36840,Four Barrel Coffee,375 Valencia St,San Francisco,CA,94103,37.766994,-122.422035,"(37.766994, -122.422035)",14155996594,36840_20171207,12/7/17 0:00,82,Routine - Unscheduled,36840_20171207_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1579,Nick's Lighthouse,Foot of Taylor St 5,San Francisco,CA,94133,37.802479,-122.411234,"(37.802479, -122.411234)",,1579_20170113,1/13/17 0:00,90,Routine - Unscheduled,1579_20170113_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
4643,CHEUNG HING CHINESE DELI & MEAT INC,323 Clement St,San Francisco,CA,94118,37.782993,-122.462709,"(37.782993, -122.462709)",14155754259,4643_20180109,1/9/18 0:00,83,Routine - Unscheduled,4643_20180109_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2638,SF BAGEL CO. (KATZ BAGELS),3147 16th St,San Francisco,CA,94103,37.764814,-122.423089,"(37.764814, -122.423089)",14155559050,2638_20161129,11/29/16 0:00,81,Routine - Unscheduled,2638_20161129_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
26343,Bien Hoa,463 Ellis St,San Francisco,CA,94102,37.784734,-122.413776,"(37.784734, -122.413776)",,26343_20160815,8/15/16 0:00,94,Routine - Unscheduled,26343_20160815_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
64008,Jones,620 Jones St,San Francisco,CA,94102,37.787117,-122.413186,"(37.787117, -122.413186)",,64008_20161230,12/30/16 0:00,90,Routine - Unscheduled,64008_20161230_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
34186,Angel Cafe and Deli,700 Geary St,San Francisco,CA,94109,37.786528,-122.415064,"(37.786528, -122.415064)",,34186_20170628,6/28/17 0:00,86,Routine - Unscheduled,34186_20170628_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
68160,Gourmet Carousel,1559 FRANKLIN St,San Francisco,CA,94109,37.789073,-122.423784,"(37.789073, -122.423784)",,68160_20170510,5/10/17 0:00,68,Routine - Unscheduled,68160_20170510_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7643,PACIFIC SUPER MARKET,2900 ALEMANY Blvd,San Francisco,CA,94112,37.712148,-122.452076,"(37.712148, -122.452076)",14155331628,7643_20180416,4/16/18 0:00,78,Routine - Unscheduled,7643_20180416_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3016,"R & G Executive Lounge, Inc",631 Kearny St,San Francisco,CA,94108,37.794154,-122.404765,"(37.794154, -122.404765)",,3016_20171213,12/13/17 0:00,79,Routine - Unscheduled,3016_20171213_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1619,BENDERS BAR & GRILL,800-806 SOUTH VAN NESS Ave,San Francisco,CA,94110,37.76031,-122.417123,"(37.76031, -122.417123)",14155558050,1619_20170825,8/25/17 0:00,92,Routine - Unscheduled,1619_20170825_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
61736,Rosamunde Sausage Grill,2832 MISSION St,San Francisco,CA,94110,37.751587,-122.418444,"(37.751587, -122.418444)",14155307170,61736_20170713,7/13/17 0:00,86,Routine - Unscheduled,61736_20170713_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3072,"HOTEL UTAH SALOON, THE",500 04th St,San Francisco,CA,94107,37.779522,-122.398104,"(37.779522, -122.398104)",,3072_20170112,1/12/17 0:00,92,Routine - Unscheduled,3072_20170112_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2135,HOWARD STREET COFFEE ROASTERY CAFE,180 HOWARD St,San Francisco,CA,94105,37.790863,-122.393159,"(37.790863, -122.393159)",,2135_20170221,2/21/17 0:00,84,Routine - Unscheduled,2135_20170221_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
985,The Sunset's Best Seafood Restaurant,3060 TARAVAL St,San Francisco,CA,94116,37.742048,-122.499002,"(37.742048, -122.499002)",,985_20170810,8/10/17 0:00,67,Routine - Unscheduled,985_20170810_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3550,Noah's New York Bagels #2113,100 Bush St #102,San Francisco,CA,94104,37.791348,-122.399834,"(37.791348, -122.399834)",,3550_20181022,10/22/18 0:00,88,Routine - Unscheduled,3550_20181022_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7534,RUSSELL'S CONVENIENCE #605,333 MARKET St,San Francisco,CA,94105,37.792037,-122.397852,"(37.792037, -122.397852)",,7534_20170224,2/24/17 0:00,92,Routine - Unscheduled,7534_20170224_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5301,Tacos San Buena,2598 Harrison St,San Francisco,CA,94110,37.749851,-122.415121,"(37.749851, -122.415121)",14155550404,5301_20171117,11/17/17 0:00,90,Routine - Unscheduled,5301_20171117_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
32919,New Princess Market,500 Eddy St,San Francisco,CA,94109,37.783559,-122.41595,"(37.783559, -122.41595)",,32919_20180501,5/1/18 0:00,70,Routine - Unscheduled,32919_20180501_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
69606,El Porteno I Restaurant,5173 MISSION St,San Francisco,CA,94112,37.715905,-122.441373,"(37.715905, -122.441373)",,69606_20180619,6/19/18 0:00,82,Routine - Unscheduled,69606_20180619_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,San Francisco,CA,94122,37.754132,-122.480058,"(37.754132, -122.480058)",14155681800,69282_20161003,10/3/16 0:00,83,Routine - Unscheduled,69282_20161003_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
36020,Cadillac Market,499 Eddy St,San Francisco,CA,94109,37.783464,-122.415829,"(37.783464, -122.415829)",,36020_20170227,2/27/17 0:00,92,Routine - Unscheduled,36020_20170227_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
65529,DNA Pizza,371 11th St,San Francisco,CA,94103,37.770973,-122.412851,"(37.770973, -122.412851)",,65529_20170227,2/27/17 0:00,90,Routine - Unscheduled,65529_20170227_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
32919,New Princess Market,500 Eddy St,San Francisco,CA,94109,37.783559,-122.41595,"(37.783559, -122.41595)",,32919_20170228,2/28/17 0:00,75,Routine - Unscheduled,32919_20170228_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
60984,3rd Floor Banquet Kitchen,181 03rd St,San Francisco,CA,94103,37.785207,-122.400629,"(37.785207, -122.400629)",,60984_20160816,8/16/16 0:00,85,Routine - Unscheduled,60984_20160816_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5854,Gateway High/Kip Schools,1430 Scott St,San Francisco,CA,94115,37.783427,-122.437747,"(37.783427, -122.437747)",14155743600,5854_20181026,10/26/18 0:00,92,Routine - Unscheduled,5854_20181026_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7512,Superette Market,128 EDDY ST,San Francisco,CA,94102,37.784337,-122.409814,"(37.784337, -122.409814)",,7512_20170925,9/25/17 0:00,87,Routine - Unscheduled,7512_20170925_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
59040,Sun Stream Coffee,2884 Geary Blvd,San Francisco,CA,94118,37.782255,-122.449956,"(37.782255, -122.449956)",,59040_20181003,10/3/18 0:00,89,Routine - Unscheduled,59040_20181003_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71232,Uncle Cafe,65 Waverly Pl,San Francisco,CA,94108,37.794034,-122.406794,"(37.794034, -122.406794)",,71232_20181218,12/18/18 0:00,69,Routine - Unscheduled,71232_20181218_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2649,WAN KEE RESTAURANT,2152 MISSION St,San Francisco,CA,94110,37.762527,-122.419475,"(37.762527, -122.419475)",14155864138,2649_20160829,8/29/16 0:00,86,Routine - Unscheduled,2649_20160829_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
6620,New Ocean Seafood & Produce,838 Jackson St,San Francisco,CA,94133,37.795788,-122.408834,"(37.795788, -122.408834)",,6620_20170809,8/9/17 0:00,88,Routine - Unscheduled,6620_20170809_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
18514,Yucatasia Deli & Sandwich,2164 Mission St,San Francisco,CA,94110,37.762366,-122.419491,"(37.762366, -122.419491)",,18514_20180530,5/30/18 0:00,73,Routine - Unscheduled,18514_20180530_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2347,LAS TINAJAS,2338 MISSION St,San Francisco,CA,94110,37.759567,-122.419185,"(37.759567, -122.419185)",14155699933,2347_20180207,2/7/18 0:00,86,Routine - Unscheduled,2347_20180207_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3115,Yee's Restaurant,1131 Grant Ave,San Francisco,CA,94133,37.797292,-122.406914,"(37.797292, -122.406914)",,3115_20171206,12/6/17 0:00,72,Routine - Unscheduled,3115_20171206_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
63156,Takara Sushi S.F. INC,4243 18th St,San Francisco,CA,94114,37.760733,-122.436848,"(37.760733, -122.436848)",,63156_20181017,10/17/18 0:00,84,Routine - Unscheduled,63156_20181017_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
19205,Woodhouse Fish Company,2073 MARKET St,San Francisco,CA,94114,37.767631,-122.428569,"(37.767631, -122.428569)",,19205_20170906,9/6/17 0:00,92,Routine - Unscheduled,19205_20170906_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
66704,DR. TEETH AND THE ELECTRIC MAYHEM,2323 MISSION St,San Francisco,CA,94110,37.759824,-122.419136,"(37.759824, -122.419136)",,66704_20180730,7/30/18 0:00,86,Routine - Unscheduled,66704_20180730_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7635,SURFSIDE LIQUORS,950 Innes Ave,San Francisco,CA,94124,37.732545,-122.376657,"(37.732545, -122.376657)",,7635_20180411,4/11/18 0:00,90,Routine - Unscheduled,7635_20180411_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
65856,Bamboo Asia,41 Montgomery St,San Francisco,CA,94101,37.774998,-122.418299,"(37.774998, -122.418299)",,65856_20160825,8/25/16 0:00,77,Routine - Unscheduled,65856_20160825_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1085,STARBUCKS COFFEE #9219,333 MARKET St,San Francisco,CA,94105,37.792037,-122.397852,"(37.792037, -122.397852)",,1085_20171207,12/7/17 0:00,96,Routine - Unscheduled,1085_20171207_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5278,WILLIAMS-SONOMA,2000 Chestnut St,San Francisco,CA,94123,37.800797,-122.436684,"(37.800797, -122.436684)",,5278_20180502,5/2/18 0:00,96,Routine - Unscheduled,5278_20180502_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
63940,Mi Pueblito Market,2765 Mission St,San Francisco,CA,94110,37.752813,-122.418496,"(37.752813, -122.418496)",,63940_20180102,1/2/18 0:00,86,Routine - Unscheduled,63940_20180102_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
19169,Club Bottoms Up,4704 Mission,San Francisco,CA,94112,37.72285,-122.436245,"(37.72285, -122.436245)",,19169_20170608,6/8/17 0:00,88,Routine - Unscheduled,19169_20170608_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7575,SUPER MIRA,1790 SUTTER St,San Francisco,CA,94115,37.786568,-122.429754,"(37.786568, -122.429754)",14155926529,7575_20170215,2/15/17 0:00,85,Routine - Unscheduled,7575_20170215_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,San Francisco,CA,94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,1641_20170707,7/7/17 0:00,,Reinspection/Followup,1641_20170707_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
66704,DR. TEETH AND THE ELECTRIC MAYHEM,2323 MISSION St,San Francisco,CA,94110,37.759824,-122.419136,"(37.759824, -122.419136)",,66704_20171128,11/28/17 0:00,84,Routine - Unscheduled,66704_20171128_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
36614,Poesia,4072 18th St,San Francisco,CA,94114,37.760959,-122.434302,"(37.760959, -122.434302)",,36614_20180725,7/25/18 0:00,83,Routine - Unscheduled,36614_20180725_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
9283,La Fonda,712 Irving St,San Francisco,CA,94122,37.764108,-122.465531,"(37.764108, -122.465531)",,9283_20180315,3/15/18 0:00,83,Routine - Unscheduled,9283_20180315_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7496,Peralta,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",,7496_20170201,2/1/17 0:00,96,Routine - Unscheduled,7496_20170201_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
21807,The Front Porch,65 29th St A,San Francisco,CA,94110,37.743943,-122.421988,"(37.743943, -122.421988)",,21807_20171030,10/30/17 0:00,86,Routine - Unscheduled,21807_20171030_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
320,NAPOLI PIZZA RESTAURANT,1045 POLK St,San Francisco,CA,94109,37.786545,-122.419894,"(37.786545, -122.419894)",14155882222,320_20180522,5/22/18 0:00,81,Routine - Unscheduled,320_20180522_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
64057,Ragazza,311 DIVISADERO St,San Francisco,CA,94117,37.772473,-122.437324,"(37.772473, -122.437324)",,64057_20180618,6/18/18 0:00,92,Routine - Unscheduled,64057_20180618_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
64092,Moyo's Yogurt,1737 Post St #367,San Francisco,CA,94115,37.785457,-122.430317,"(37.785457, -122.430317)",,64092_20180425,4/25/18 0:00,96,Routine - Unscheduled,64092_20180425_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
60331,Sunflower Potrero Hill,288 CONNECTICUT St,San Francisco,CA,94107,37.762647,-122.397545,"(37.762647, -122.397545)",,60331_20170124,1/24/17 0:00,71,Routine - Unscheduled,60331_20170124_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
273,HAI SUN RESTAURANT,3137 LAGUNA St,San Francisco,CA,94123,37.800133,-122.431064,"(37.800133, -122.431064)",,273_20180829,8/29/18 0:00,84,Routine - Unscheduled,273_20180829_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5925,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,175 PHELAN,San Francisco,CA,94112,37.727337,-122.45245,"(37.727337, -122.45245)",14155588200,5925_20170131,1/31/17 0:00,90,Routine - Unscheduled,5925_20170131_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3070,FLOWER MARKET CAFE,698 BRANNAN St,San Francisco,CA,94107,37.775664,-122.399999,"(37.775664, -122.399999)",14155497162,3070_20180419,4/19/18 0:00,74,Routine - Unscheduled,3070_20180419_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
67075,Beachside Coffee Bar & Kitchen,4300 JUDAH St,San Francisco,CA,94122,37.760338,-122.508241,"(37.760338, -122.508241)",,67075_20170831,8/31/17 0:00,85,Routine - Unscheduled,67075_20170831_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
69324,Las Brisas,3137 MISSION St,San Francisco,CA,94110,37.747173,-122.418804,"(37.747173, -122.418804)",,69324_20161025,10/25/16 0:00,88,Routine - Unscheduled,69324_20161025_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5998,CENTRO LATINO DE SAN FRANCISCO,1656 15th St,San Francisco,CA,94103,37.766618,-122.421263,"(37.766618, -122.421263)",14155868758,5998_20180409,4/9/18 0:00,86,Routine - Unscheduled,5998_20180409_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7211,RELIANCE MARKET,699 Castro St,San Francisco,CA,94114,37.757743,-122.434626,"(37.757743, -122.434626)",14155864787,7211_20181001,10/1/18 0:00,86,Routine - Unscheduled,7211_20181001_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3924,Ladle and Leaf,221 Montgomery St,San Francisco,CA,94104,37.791151,-122.402403,"(37.791151, -122.402403)",,3924_20170620,6/20/17 0:00,82,Routine - Unscheduled,3924_20170620_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1796,PHILIPPINE DELICACIES,5609 MISSION St,San Francisco,CA,94112,37.711286,-122.446607,"(37.711286, -122.446607)",,1796_20171114,11/14/17 0:00,80,Routine - Unscheduled,1796_20171114_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2866,ELIZA'S RESTAURANT,2877 CALIFORNIA St,San Francisco,CA,94115,37.787884,-122.441657,"(37.787884, -122.441657)",,2866_20160921,9/21/16 0:00,92,Routine - Unscheduled,2866_20160921_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
